[train: 1, 50 / 468] FPS: 50.0 (53.8)  ,  DataTime: 0.409 (0.095)  ,  ForwardTime: 2.058  ,  TotalTime: 2.561  ,  Loss/total: 2.30139  ,  Loss/giou: 1.18622  ,  Loss/l1: 0.34542  ,  Loss/location: 0.25163  ,  IoU: 0.06093
[train: 1, 100 / 468] FPS: 50.4 (57.0)  ,  DataTime: 0.291 (0.093)  ,  ForwardTime: 2.156  ,  TotalTime: 2.540  ,  Loss/total: 2.19339  ,  Loss/giou: 1.13699  ,  Loss/l1: 0.31073  ,  Loss/location: 0.27958  ,  IoU: 0.07753
[train: 1, 150 / 468] FPS: 50.1 (41.8)  ,  DataTime: 0.284 (0.093)  ,  ForwardTime: 2.176  ,  TotalTime: 2.553  ,  Loss/total: 2.10472  ,  Loss/giou: 1.08578  ,  Loss/l1: 0.27905  ,  Loss/location: 0.32132  ,  IoU: 0.09938
[train: 1, 200 / 468] FPS: 49.9 (51.6)  ,  DataTime: 0.275 (0.092)  ,  ForwardTime: 2.197  ,  TotalTime: 2.565  ,  Loss/total: 2.08709  ,  Loss/giou: 1.07524  ,  Loss/l1: 0.27233  ,  Loss/location: 0.33104  ,  IoU: 0.10548
[train: 1, 250 / 468] FPS: 49.9 (52.6)  ,  DataTime: 0.266 (0.093)  ,  ForwardTime: 2.207  ,  TotalTime: 2.565  ,  Loss/total: 2.10503  ,  Loss/giou: 1.08822  ,  Loss/l1: 0.27713  ,  Loss/location: 0.32399  ,  IoU: 0.10386
[train: 1, 300 / 468] FPS: 49.2 (48.3)  ,  DataTime: 0.299 (0.092)  ,  ForwardTime: 2.208  ,  TotalTime: 2.599  ,  Loss/total: 2.10414  ,  Loss/giou: 1.09268  ,  Loss/l1: 0.27755  ,  Loss/location: 0.31758  ,  IoU: 0.10256
[train: 1, 350 / 468] FPS: 48.8 (28.2)  ,  DataTime: 0.345 (0.091)  ,  ForwardTime: 2.187  ,  TotalTime: 2.623  ,  Loss/total: 2.10160  ,  Loss/giou: 1.09547  ,  Loss/l1: 0.27726  ,  Loss/location: 0.31299  ,  IoU: 0.10190
[train: 1, 400 / 468] FPS: 48.8 (66.2)  ,  DataTime: 0.362 (0.091)  ,  ForwardTime: 2.172  ,  TotalTime: 2.625  ,  Loss/total: 2.08383  ,  Loss/giou: 1.08419  ,  Loss/l1: 0.27159  ,  Loss/location: 0.32066  ,  IoU: 0.10583
[train: 1, 450 / 468] FPS: 48.6 (54.7)  ,  DataTime: 0.367 (0.091)  ,  ForwardTime: 2.175  ,  TotalTime: 2.633  ,  Loss/total: 2.07351  ,  Loss/giou: 1.07663  ,  Loss/l1: 0.26823  ,  Loss/location: 0.32631  ,  IoU: 0.10956
[train: 1, 468 / 468] FPS: 48.7 (73.2)  ,  DataTime: 0.367 (0.091)  ,  ForwardTime: 2.169  ,  TotalTime: 2.627  ,  Loss/total: 2.07363  ,  Loss/giou: 1.07707  ,  Loss/l1: 0.26854  ,  Loss/location: 0.32522  ,  IoU: 0.10934
[val: 1, 50 / 78] FPS: 30.8 (97.1)  ,  DataTime: 3.775 (0.118)  ,  ForwardTime: 0.261  ,  TotalTime: 4.154  ,  Loss/total: 1.89855  ,  Loss/giou: 0.94194  ,  Loss/l1: 0.22268  ,  Loss/location: 0.39991  ,  IoU: 0.14679
[val: 1, 78 / 78] FPS: 31.8 (26.7)  ,  DataTime: 3.654 (0.118)  ,  ForwardTime: 0.257  ,  TotalTime: 4.029  ,  Loss/total: 1.90022  ,  Loss/giou: 0.94317  ,  Loss/l1: 0.22316  ,  Loss/location: 0.39914  ,  IoU: 0.14626
[train: 2, 50 / 468] FPS: 42.9 (19.2)  ,  DataTime: 0.827 (0.084)  ,  ForwardTime: 2.074  ,  TotalTime: 2.986  ,  Loss/total: 2.03170  ,  Loss/giou: 1.03352  ,  Loss/l1: 0.26378  ,  Loss/location: 0.33873  ,  IoU: 0.11988
[train: 2, 100 / 468] FPS: 46.2 (55.9)  ,  DataTime: 0.628 (0.085)  ,  ForwardTime: 2.058  ,  TotalTime: 2.771  ,  Loss/total: 2.23078  ,  Loss/giou: 1.20259  ,  Loss/l1: 0.31900  ,  Loss/location: 0.23069  ,  IoU: 0.07535
